"","countries","year","fert_index"
"4048","Grenada",1975,4.436
"4049","Greenland",1975,2.345
"4050","Guatemala",1975,6.202
"4051","Guam",1975,3.801
"4052","Guyana",1975,4.769
"4053","High income",1975,2.08499340824945
"4054","Hong Kong SAR, China",1975,2.666
"4055","Honduras",1975,6.844
"4056","Heavily indebted poor countries (HIPC)",1975,6.90906277920782
"4057","Croatia",1975,1.985
"4058","Haiti",1975,5.641
"4059","Hungary",1975,2.35
"4060","IBRD only",1975,4.33807288433657
"4061","IDA & IBRD total",1975,4.75298554861847
"4062","IDA total",1975,6.54599725250248
"4063","IDA blend",1975,6.21082806797005
"4064","Indonesia",1975,5.043
"4065","IDA only",1975,6.74965154853665
"4067","India",1975,5.192
"4069","Ireland",1975,3.37
"4070","Iran, Islamic Rep.",1975,6.212
"4071","Iraq",1975,6.993
"4072","Iceland",1975,2.65
"4073","Israel",1975,3.554
"4074","Italy",1975,2.17
"4075","Jamaica",1975,4.478
"4076","Jordan",1975,7.598
"4077","Japan",1975,1.909
"4078","Kazakhstan",1975,3.249
"4079","Kenya",1975,7.84
"4080","Kyrgyz Republic",1975,4.365
"4081","Cambodia",1975,5.681
"4082","Kiribati",1975,4.978
"4084","Korea, Rep.",1975,3.43
"4086","Kuwait",1975,6.464
"4087","Latin America & Caribbean (excluding high income)",1975,4.88227394098319
"4088","Lao PDR",1975,6.059
"4089","Lebanon",1975,4.444
"4090","Liberia",1975,6.88
"4091","Libya",1975,7.97
"4092","St. Lucia",1975,5.462
"4093","Latin America & Caribbean",1975,4.77799134170326
"4094","Least developed countries: UN classification",1975,6.72738361239952
"4095","Low income",1975,6.57676265403251
"4097","Sri Lanka",1975,3.783
"4098","Lower middle income",1975,5.45268517562305
"4099","Low & middle income",1975,4.78202282023798
"4100","Lesotho",1975,5.761
"4101","Late-demographic dividend",1975,3.74121800572281
"4102","Lithuania",1975,2.18
"4103","Luxembourg",1975,1.55
"4104","Latvia",1975,1.96
"4105","Macao SAR, China",1975,1.484
"4107","Morocco",1975,6.168
"4109","Moldova",1975,2.483
"4110","Madagascar",1975,7.216
"4111","Maldives",1975,6.981
"4112","Middle East & North Africa",1975,6.36683155748066
"4113","Mexico",1975,6.13
"4115","Middle income",1975,4.6462208744501
"4116","Macedonia, FYR",1975,2.663
"4117","Mali",1975,7.154
"4118","Malta",1975,2.27
"4119","Myanmar",1975,5.488
"4120","Middle East & North Africa (excluding high income)",1975,6.39686205480119
"4121","Montenegro",1975,2.447
"4122","Mongolia",1975,7.144
"4124","Mozambique",1975,6.554
"4125","Mauritania",1975,6.681
"4126","Mauritius",1975,3.255
"4127","Malawi",1975,7.517
"4128","Malaysia",1975,4.209
"4129","North America",1975,1.7790177592426
"4130","Namibia",1975,6.654
"4131","New Caledonia",1975,3.67857142857143
"4132","Niger",1975,7.59
"4133","Nigeria",1975,6.706
"4134","Nicaragua",1975,6.597
"4135","Netherlands",1975,1.66
"4136","Norway",1975,1.98
"4137","Nepal",1975,5.838
"4139","New Zealand",1975,2.331
"4140","OECD members",1975,2.3746633296105
"4141","Oman",1975,7.747
"4142","Other small states",1975,4.80486920154793
"4143","Pakistan",1975,6.612
"4144","Panama",1975,4.537
"4145","Peru",1975,5.705
"4146","Philippines",1975,5.718
"4148","Papua New Guinea",1975,6
"4149","Poland",1975,2.27
"4150","Pre-demographic dividend",1975,6.91493123720031
"4151","Puerto Rico",1975,2.864
"4152","Korea, Dem. People’s Rep.",1975,3.307
"4153","Portugal",1975,2.75
"4154","Paraguay",1975,5.223
"4155","Pacific island small states",1975,5.20354837567621
"4156","Post-demographic dividend",1975,2.0013405034584
"4157","French Polynesia",1975,4.548
"4158","Qatar",1975,6.474
"4159","Romania",1975,2.59
"4160","Russian Federation",1975,1.98
"4161","Rwanda",1975,8.37
"4162","South Asia",1975,5.46094432519165
"4163","Saudi Arabia",1975,7.313
"4164","Sudan",1975,6.936
"4165","Senegal",1975,7.465
"4166","Singapore",1975,2.079
"4167","Solomon Islands",1975,7.236
"4168","Sierra Leone",1975,6.15
"4169","El Salvador",1975,5.704
"4171","Somalia",1975,7.033
"4173","Sub-Saharan Africa (excluding high income)",1975,6.79557167302827
"4174","South Sudan",1975,6.924
"4175","Sub-Saharan Africa",1975,6.79557167302827
"4176","Small states",1975,4.66351808182486
"4177","Sao Tome and Principe",1975,6.534
"4178","Suriname",1975,4.734
"4179","Slovak Republic",1975,2.55
"4180","Slovenia",1975,2.195
"4181","Sweden",1975,1.77
"4182","Swaziland",1975,6.817
"4185","Syrian Arab Republic",1975,7.472
"4187","Chad",1975,6.78
"4188","East Asia & Pacific (IDA & IBRD countries)",1975,4.22614683012655
"4189","Europe & Central Asia (IDA & IBRD countries)",1975,2.67441705983676
"4190","Togo",1975,7.275
"4191","Thailand",1975,4.488
"4192","Tajikistan",1975,6.402
"4193","Turkmenistan",1975,5.783
"4194","Latin America & the Caribbean (IDA & IBRD countries)",1975,4.85906705903368
"4195","Middle East & North Africa (IDA & IBRD countries)",1975,6.39686205480119
"4196","Timor-Leste",1975,4.794
"4197","Tonga",1975,5.426
"4198","South Asia (IDA & IBRD)",1975,5.46094432519165
"4199","Sub-Saharan Africa (IDA & IBRD countries)",1975,6.79557167302827
"4200","Trinidad and Tobago",1975,3.313
"4201","Tunisia",1975,5.867
"4202","Turkey",1975,5.008
"4204","Tanzania",1975,6.751
"4205","Uganda",1975,7.099
"4206","Ukraine",1975,2.02
"4207","Upper middle income",1975,3.98143923893644
"4208","Uruguay",1975,2.983
"4209","United States",1975,1.774
"4210","Uzbekistan",1975,5.983
"4211","St. Vincent and the Grenadines",1975,4.973
"4212","Venezuela, RB",1975,4.67
"4214","Virgin Islands (U.S.)",1975,4.047
"4215","Vietnam",1975,5.973
"4216","Vanuatu",1975,5.929
"4218","World",1975,4.1651273983013
"4219","Samoa",1975,6.761
"4220","Yemen, Rep.",1975,8.193
"4221","South Africa",1975,5.251
"4222","Congo, Dem. Rep.",1975,6.366
"4223","Zambia",1975,7.431
"4224","Zimbabwe",1975,7.395
"4225","Aruba",1976,2.472
"4227","Afghanistan",1976,7.45
"4228","Angola",1976,7.349
"4229","Albania",1976,4.099
"4230","Arab World",1976,6.52482693185795
"4231","United Arab Emirates",1976,5.873
"4232","Argentina",1976,3.366
"4233","Armenia",1976,2.646
"4235","Antigua and Barbuda",1976,2.514
"4236","Australia",1976,2.06
"4237","Austria",1976,1.69
"4238","Azerbaijan",1976,3.814
"4239","Burundi",1976,7.439
"4240","Belgium",1976,1.73
"4241","Benin",1976,6.959
"4242","Burkina Faso",1976,6.922
"4243","Bangladesh",1976,6.758
"4244","Bulgaria",1976,2.24
"4245","Bahrain",1976,5.414
"4246","Bahamas, The",1976,3.139
"4247","Bosnia and Herzegovina",1976,2.34
"4248","Belarus",1976,2.12
"4249","Belize",1976,6.25
"4251","Bolivia",1976,5.975
"4252","Brazil",1976,4.418
"4253","Barbados",1976,2.288
"4254","Brunei Darussalam",1976,5.132
"4255","Bhutan",1976,6.685
"4256","Botswana",1976,6.44
"4257","Central African Republic",1976,5.951
"4258","Canada",1976,1.796
"4259","Central Europe and the Baltics",1976,2.32547070381155
"4260","Switzerland",1976,1.55
"4261","Channel Islands",1976,1.596
"4262","Chile",1976,3.08
"4263","China",1976,3.51
"4264","Cote d'Ivoire",1976,7.882
"4265","Cameroon",1976,6.429
"4266","Congo, Rep.",1976,6.382
"4267","Colombia",1976,4.396
"4268","Comoros",1976,7.055
"4269","Cabo Verde",1976,6.714
"4270","Costa Rica",1976,3.741
"4271","Caribbean small states",1976,4.03787880291068
"4272","Cuba",1976,2.573
"4275","Cyprus",1976,2.323
"4276","Czech Republic",1976,2.39
"4277","Germany",1976,1.45
"4278","Djibouti",1976,6.734
"4280","Denmark",1976,1.75
"4281","Dominican Republic",1976,5.014
"4282","Algeria",1976,7.344
"4283","East Asia & Pacific (excluding high income)",1976,3.92052457385091
"4284","Early-demographic dividend",1976,5.4769518310858
"4285","East Asia & Pacific",1976,3.67776170874814
"4286","Europe & Central Asia (excluding high income)",1976,2.69436580723629
"4287","Europe & Central Asia",1976,2.30094305541443
"4288","Ecuador",1976,5.276
"4289","Egypt, Arab Rep.",1976,5.605
"4290","Euro area",1976,1.9847178343553
"4291","Eritrea",1976,6.614
"4292","Spain",1976,2.79
"4293","Estonia",1976,2.07
"4294","Ethiopia",1976,7.167
"4295","European Union",1976,2.02292313706706
"4296","Fragile and conflict affected situations",1976,6.64933976435975
"4297","Finland",1976,1.7
"4298","Fiji",1976,4.018
"4299","France",1976,2.01
"4300","Faroe Islands",1976,2.7
"4301","Micronesia, Fed. Sts.",1976,6.586
"4302","Gabon",1976,5.48
"4303","United Kingdom",1976,1.74
"4304","Georgia",1976,2.461
"4305","Ghana",1976,6.771
"4307","Guinea",1976,6.402
"4308","Gambia, The",1976,6.316
"4309","Guinea-Bissau",1976,6.192
"4310","Equatorial Guinea",1976,5.676
"4311","Greece",1976,2.35
"4312","Grenada",1976,4.385
"4313","Greenland",1976,2.255
"4314","Guatemala",1976,6.206
"4315","Guam",1976,3.681
"4316","Guyana",1976,4.675
"4317","High income",1976,2.02671482573749
"4318","Hong Kong SAR, China",1976,2.48
"4319","Honduras",1976,6.749
"4320","Heavily indebted poor countries (HIPC)",1976,6.91472722407595
"4321","Croatia",1976,1.996
"4322","Haiti",1976,5.698
"4323","Hungary",1976,2.23
"4324","IBRD only",1976,4.17138750400617
"4325","IDA & IBRD total",1976,4.61261525045325
"4326","IDA total",1976,6.51623168850082
"4327","IDA blend",1976,6.16747975174254
"4328","Indonesia",1976,4.927
"4329","IDA only",1976,6.72905098028661
"4331","India",1976,5.109
"4333","Ireland",1976,3.29
"4334","Iran, Islamic Rep.",1976,6.238
"4335","Iraq",1976,6.915
"4336","Iceland",1976,2.52
"4337","Israel",1976,3.482
"4338","Italy",1976,2.04
"4339","Jamaica",1976,4.286
"4340","Jordan",1976,7.523
"4341","Japan",1976,1.85
"4342","Kazakhstan",1976,3.175
"4343","Kenya",1976,7.769
"4344","Kyrgyz Republic",1976,4.247
"4345","Cambodia",1976,5.585
"4346","Kiribati",1976,4.999
"4348","Korea, Rep.",1976,3
"4350","Kuwait",1976,6.264
"4351","Latin America & Caribbean (excluding high income)",1976,4.76807886001179
"4352","Lao PDR",1976,6.096
"4353","Lebanon",1976,4.357
"4354","Liberia",1976,6.907
"4355","Libya",1976,7.866
"4356","St. Lucia",1976,5.347
"4357","Latin America & Caribbean",1976,4.66621766597174
"4358","Least developed countries: UN classification",1976,6.71267675358567
"4359","Low income",1976,6.56765653593932
"4361","Sri Lanka",1976,3.705
"4362","Lower middle income",1976,5.38463538255197
"4363","Low & middle income",1976,4.63758537684256
"4364","Lesotho",1976,5.736
"4365","Late-demographic dividend",1976,3.50703960764235
"4366","Lithuania",1976,2.18
"4367","Luxembourg",1976,1.48
"4368","Latvia",1976,1.93
"4369","Macao SAR, China",1976,1.44
"4371","Morocco",1976,6.067
"4373","Moldova",1976,2.465
"4374","Madagascar",1976,7.129
"4375","Maldives",1976,6.944
"4376","Middle East & North Africa",1976,6.33786747653378
"4377","Mexico",1976,5.864
"4379","Middle income",1976,4.49183799510927
"4380","Macedonia, FYR",1976,2.606
"4381","Mali",1976,7.154
"4382","Malta",1976,2.21
"4383","Myanmar",1976,5.385
"4384","Middle East & North Africa (excluding high income)",1976,6.36704398685515
"4385","Montenegro",1976,2.391
"4386","Mongolia",1976,6.969
"4388","Mozambique",1976,6.544
"4389","Mauritania",1976,6.641
"4390","Mauritius",1976,3.169
"4391","Malawi",1976,7.555
"4392","Malaysia",1976,4.092
"4393","North America",1976,1.74384014716883
"4394","Namibia",1976,6.647
"4395","New Caledonia",1976,3.55428571428571
"4396","Niger",1976,7.608
"4397","Nigeria",1976,6.735
"4398","Nicaragua",1976,6.51
"4399","Netherlands",1976,1.63
"4400","Norway",1976,1.86
"4401","Nepal",1976,5.822
"4403","New Zealand",1976,2.273
"4404","OECD members",1976,2.30420444239304
"4405","Oman",1976,7.885
"4406","Other small states",1976,4.78731736738752
"4407","Pakistan",1976,6.608
"4408","Panama",1976,4.398
"4409","Peru",1976,5.578
"4410","Philippines",1976,5.613
"4412","Papua New Guinea",1976,5.954
"4413","Poland",1976,2.3
"4414","Pre-demographic dividend",1976,6.9209725390142
"4415","Puerto Rico",1976,2.818
"4416","Korea, Dem. People’s Rep.",1976,3.075
"4417","Portugal",1976,2.82
"4418","Paraguay",1976,5.198
"4419","Pacific island small states",1976,5.16309091442374
"4420","Post-demographic dividend",1976,1.93698452283703
"4421","French Polynesia",1976,4.423
"4422","Qatar",1976,6.344
"4423","Romania",1976,2.54
"4424","Russian Federation",1976,1.97
"4425","Rwanda",1976,8.399
"4426","South Asia",1976,5.38872224728134
"4427","Saudi Arabia",1976,7.309
"4428","Sudan",1976,6.933
"4429","Senegal",1976,7.468
"4430","Singapore",1976,2.111
"4431","Solomon Islands",1976,7.182
"4432","Sierra Leone",1976,6.189
"4433","El Salvador",1976,5.594
"4435","Somalia",1976,7.016
"4437","Sub-Saharan Africa (excluding high income)",1976,6.79691104133068
"4438","South Sudan",1976,6.922
"4439","Sub-Saharan Africa",1976,6.79652956487637
"4440","Small states",1976,4.61615713319699
"4441","Sao Tome and Principe",1976,6.524
"4442","Suriname",1976,4.525
"4443","Slovak Republic",1976,2.55
"4444","Slovenia",1976,2.183
"4445","Sweden",1976,1.68
"4446","Swaziland",1976,6.79
"4448","Seychelles",1976,4.5
"4449","Syrian Arab Republic",1976,7.422
"4451","Chad",1976,6.82
"4452","East Asia & Pacific (IDA & IBRD countries)",1976,3.93325671897095
"4453","Europe & Central Asia (IDA & IBRD countries)",1976,2.64780225736694
"4454","Togo",1976,7.286
"4455","Thailand",1976,4.257
"4456","Tajikistan",1976,6.22
"4457","Turkmenistan",1976,5.612
"4458","Latin America & the Caribbean (IDA & IBRD countries)",1976,4.75051192552107
"4459","Middle East & North Africa (IDA & IBRD countries)",1976,6.36704398685515
"4460","Timor-Leste",1976,4.611
"4461","Tonga",1976,5.438
"4462","South Asia (IDA & IBRD)",1976,5.38872224728134
"4463","Sub-Saharan Africa (IDA & IBRD countries)",1976,6.79652956487637
"4464","Trinidad and Tobago",1976,3.287
"4465","Tunisia",1976,5.79
"4466","Turkey",1976,4.872
"4468","Tanzania",1976,6.743
"4469","Uganda",1976,7.099
"4470","Ukraine",1976,1.99
"4471","Upper middle income",1976,3.75521072349405
"4472","Uruguay",1976,2.953
"4473","United States",1976,1.738
"4474","Uzbekistan",1976,5.829
"4475","St. Vincent and the Grenadines",1976,4.752
"4476","Venezuela, RB",1976,4.574
"4478","Virgin Islands (U.S.)",1976,3.818
"4479","Vietnam",1976,5.8
"4480","Vanuatu",1976,5.858
"4482","World",1976,4.04677954647959
"4483","Samoa",1976,6.656
"4484","Yemen, Rep.",1976,8.311
"4485","South Africa",1976,5.159
"4486","Congo, Dem. Rep.",1976,6.403
"4487","Zambia",1976,7.412
"4488","Zimbabwe",1976,7.369
"4489","Aruba",1977,2.446
"4491","Afghanistan",1977,7.449
"4492","Angola",1977,7.347
"4493","Albania",1977,3.966
"4494","Arab World",1977,6.48494324740955
"4495","United Arab Emirates",1977,5.744
"4496","Argentina",1977,3.391
"4497","Armenia",1977,2.555
"4499","Antigua and Barbuda",1977,2.358
"4500","Australia",1977,2.007
"4501","Austria",1977,1.63
"4502","Azerbaijan",1977,3.676
"4503","Burundi",1977,7.452
"4504","Belgium",1977,1.71
"4505","Benin",1977,6.984
"4506","Burkina Faso",1977,6.984
"4507","Bangladesh",1977,6.681
"4508","Bulgaria",1977,2.21
"4509","Bahrain",1977,5.283
"4510","Bahamas, The",1977,3.062
"4511","Bosnia and Herzegovina",1977,2.259
"4512","Belarus",1977,2.08
"4513","Belize",1977,6.195
"4515","Bolivia",1977,5.917
"4516","Brazil",1977,4.339
"4517","Barbados",1977,2.198
"4518","Brunei Darussalam",1977,4.884
"4519","Bhutan",1977,6.668
"4520","Botswana",1977,6.399
"4521","Central African Republic",1977,5.952
"4522","Canada",1977,1.782
"4523","Central Europe and the Baltics",1977,2.28738691723639
"4524","Switzerland",1977,1.53
"4525","Channel Islands",1977,1.546
"4526","Chile",1977,2.976
"4527","China",1977,3.202
"4528","Cote d'Ivoire",1977,7.832
"4529","Cameroon",1977,6.47
"4530","Congo, Rep.",1977,6.36
"4531","Colombia",1977,4.284
"4532","Comoros",1977,7.061
"4533","Cabo Verde",1977,6.645
"4534","Costa Rica",1977,3.695
"4535","Caribbean small states",1977,3.92439168824405
"4536","Cuba",1977,2.332
"4539","Cyprus",1977,2.31
"4540","Czech Republic",1977,2.34
"4541","Germany",1977,1.4
"4542","Djibouti",1977,6.671
"4544","Denmark",1977,1.66
"4545","Dominican Republic",1977,4.847
"4546","Algeria",1977,7.234
"4547","East Asia & Pacific (excluding high income)",1977,3.66036731022668
"4548","Early-demographic dividend",1977,5.39744937444294
"4549","East Asia & Pacific",1977,3.45017780373304
"4550","Europe & Central Asia (excluding high income)",1977,2.65827261713464
"4551","Europe & Central Asia",1977,2.2462748831526
"4552","Ecuador",1977,5.129
"4553","Egypt, Arab Rep.",1977,5.596
"4554","Euro area",1977,1.9094807185899
"4555","Eritrea",1977,6.625
"4556","Spain",1977,2.66
"4557","Estonia",1977,2.06
"4558","Ethiopia",1977,7.195
"4559","European Union",1977,1.95832829720783
"4560","Fragile and conflict affected situations",1977,6.62635734412243
"4561","Finland",1977,1.68
"4562","Fiji",1977,3.992
"4563","France",1977,1.94
"4564","Faroe Islands",1977,2.7
"4565","Micronesia, Fed. Sts.",1977,6.49
"4566","Gabon",1977,5.543
"4567","United Kingdom",1977,1.69
"4568","Georgia",1977,2.419
"4569","Ghana",1977,6.721
"4571","Guinea",1977,6.436
"4572","Gambia, The",1977,6.333
"4573","Guinea-Bissau",1977,6.249
"4574","Equatorial Guinea",1977,5.682
"4575","Greece",1977,2.27
"4576","Grenada",1977,4.337
"4577","Greenland",1977,2.349
"4578","Guatemala",1977,6.211
"4579","Guam",1977,3.561
"4580","Guyana",1977,4.579
"4581","High income",1977,1.99670886512686
"4582","Hong Kong SAR, China",1977,2.376
"4583","Honduras",1977,6.649
"4584","Heavily indebted poor countries (HIPC)",1977,6.91745873087803
"4585","Croatia",1977,2.005
"4586","Haiti",1977,5.779
"4587","Hungary",1977,2.15
"4588","IBRD only",1977,4.01834624084651
"4589","IDA & IBRD total",1977,4.48314101905632
"4590","IDA total",1977,6.48249866508267
"4591","IDA blend",1977,6.11807601415247
"4592","Indonesia",1977,4.806
"4593","IDA only",1977,6.70582288604633
"4595","India",1977,5.03
"4597","Ireland",1977,3.24
"4598","Iran, Islamic Rep.",1977,6.289
"4599","Iraq",1977,6.834
"4600","Iceland",1977,2.31
"4601","Israel",1977,3.41
"4602","Italy",1977,1.93
"4603","Jamaica",1977,4.115
"4604","Jordan",1977,7.455
"4605","Japan",1977,1.8
"4606","Kazakhstan",1977,3.106
"4607","Kenya",1977,7.695
"4608","Kyrgyz Republic",1977,4.15
"4609","Cambodia",1977,5.557
"4610","Kiribati",1977,5.031
"4612","Korea, Rep.",1977,2.99
"4614","Kuwait",1977,6.068
"4615","Latin America & Caribbean (excluding high income)",1977,4.65349597415028
"4616","Lao PDR",1977,6.139
"4617","Lebanon",1977,4.271
"4618","Liberia",1977,6.93
"4619","Libya",1977,7.736
"4620","St. Lucia",1977,5.216
"4621","Latin America & Caribbean",1977,4.55458287464348
"4622","Least developed countries: UN classification",1977,6.69577149282385
"4623","Low income",1977,6.56240279428379
"4625","Sri Lanka",1977,3.633
"4626","Lower middle income",1977,5.31599095781199
"4627","Low & middle income",1977,4.5056854919787
"4628","Lesotho",1977,5.706
"4629","Late-demographic dividend",1977,3.2959490119516
"4630","Lithuania",1977,2.14
"4631","Luxembourg",1977,1.5
"4632","Latvia",1977,1.89
"4633","Macao SAR, China",1977,1.441
"4635","Morocco",1977,5.97
"4637","Moldova",1977,2.455
"4638","Madagascar",1977,7.008
"4639","Maldives",1977,6.936
"4640","Middle East & North Africa",1977,6.31287792906709
"4641","Mexico",1977,5.587
"4643","Middle income",1977,4.35063932415015
"4644","Macedonia, FYR",1977,2.562
"4645","Mali",1977,7.153
"4646","Malta",1977,2.14
"4647","Myanmar",1977,5.284
"4648","Middle East & North Africa (excluding high income)",1977,6.34198108109641
